"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_link","Answer.Acc","Answer.Gender","Answer.surveycode","Approve","Reject"
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","304SM51WA48LITGHWJGAHWTT6SSSBQ","AJY5G987IRT25","Rejected","Thu Mar 15 05:45:36 PDT 2018","Thu Mar 15 05:45:51 PDT 2018","Fri Mar 16 05:45:51 PDT 2018","","Thu Mar 15 19:02:14 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","15","0% (0/40)","0% (0/40)","0% (0/40)","https://clyp.it/cu3tiogw","1","3","Il est revenu en août dernier."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","373ERPL3YPC9D0ALHG7QRGUJQYTRTD","A1NGI1WRJKP60Y","Rejected","Thu Mar 15 15:05:20 PDT 2018","Thu Mar 15 15:05:45 PDT 2018","Fri Mar 16 15:05:45 PDT 2018","","Thu Mar 15 19:02:14 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","25","0% (0/16)","0% (0/16)","0% (0/16)","https://clyp.it/cu3tiogw","5","4","Il est revenu en août dernier."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","378XPAWRUDHR558TLTM0IJ30FC5IAT","A3IBVMZ2AY6Z0H","Rejected","Thu Mar 15 05:37:57 PDT 2018","Thu Mar 15 05:39:01 PDT 2018","Fri Mar 16 05:39:01 PDT 2018","","Thu Mar 15 19:02:14 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","64","44% (31/71)","44% (31/71)","44% (31/71)","https://clyp.it/cu3tiogw","4","5","Il est revenu en août dernier."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","37XITHEISXDSRJ8AVUC026UF2CJCR5","A1PTRIUP1J03H9","Rejected","Thu Mar 15 13:46:30 PDT 2018","Thu Mar 15 13:48:14 PDT 2018","Fri Mar 16 13:48:14 PDT 2018","","Thu Mar 15 19:02:15 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","104","0% (0/1)","0% (0/1)","0% (0/1)","https://clyp.it/cu3tiogw","2","2","Il est revenu en août dernier"
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","39PAAFCODN4167R2Q0C0SDJMB3SVTU","A2GGCOMJ8VPCCT","Rejected","Thu Mar 15 07:13:54 PDT 2018","Thu Mar 15 07:14:24 PDT 2018","Fri Mar 16 07:14:24 PDT 2018","","Thu Mar 15 19:02:15 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","30","0% (0/38)","0% (0/38)","0% (0/38)","https://clyp.it/cu3tiogw","4","3","Il est revenu en août dernier."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","3IXQG4FA2U23DEKINDGJ01O3E5NB9K","AMR5DL6UKV39P","Rejected","Thu Mar 15 14:55:45 PDT 2018","Thu Mar 15 14:56:05 PDT 2018","Fri Mar 16 14:56:05 PDT 2018","","Thu Mar 15 19:02:15 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","20","0% (0/20)","0% (0/20)","0% (0/20)","https://clyp.it/cu3tiogw","4","3","Il est revenu en août dernier"
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","3JAOYWH7VJ8FQN6UEQ5DE4K8QYF9LH","A1OMWAZ59NKDKD","Approved","Thu Mar 15 04:27:29 PDT 2018","Thu Mar 15 04:27:56 PDT 2018","Fri Mar 16 04:27:56 PDT 2018","Thu Mar 15 18:51:43 PDT 2018","","","27","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/cu3tiogw","3","4","They found a way to shelter inside neighboring houses. Most hurt people could and still wanted to fight"
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","3PWWM24LHT29BW1CZSHUZCQO0TE286","A34RFWH7U8CJWI","Rejected","Thu Mar 15 13:32:25 PDT 2018","Thu Mar 15 13:33:21 PDT 2018","Fri Mar 16 13:33:21 PDT 2018","","Thu Mar 15 19:02:15 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","56","0% (0/34)","0% (0/34)","0% (0/34)","https://clyp.it/cu3tiogw","4","3","He came back last August."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","3T3IWE1XG7R91ZVL41IQMQKEUD4TQT","A2C6ZWHVPB55VO","Rejected","Thu Mar 15 16:55:46 PDT 2018","Thu Mar 15 16:56:33 PDT 2018","Fri Mar 16 16:56:33 PDT 2018","","Thu Mar 15 19:02:16 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","47","0% (0/37)","0% (0/37)","0% (0/37)","https://clyp.it/cu3tiogw","3","3","Il est revenu en août dernier."
"3MD8CKRQZZRCDDGMFKOL1QCPRODJRK","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Thu Mar 15 03:23:19 PDT 2018","51","BatchId:3154292;OriginalHitTemplateId:920937332;","600","86400","Thu Mar 15 21:15:53 PDT 2018","","","3TXWC2NHN0U2U01KYZ2EQQY3ITY9S8","A17B2LOOCIKW87","Rejected","Thu Mar 15 13:43:02 PDT 2018","Thu Mar 15 13:43:57 PDT 2018","Fri Mar 16 13:43:57 PDT 2018","","Thu Mar 15 19:02:16 PDT 2018","The workers did not follow the instructions.  They did not transcribe the reference audio.","55","0% (0/13)","0% (0/13)","0% (0/13)","https://clyp.it/cu3tiogw","4","3","He returned in August."
