"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_link","Answer.Acc","Answer.Nat","Answer.surveycode","Approve","Reject"
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","31Z0PCVWULJZVHQ6829KMZ3JPR67TB","A38PRWWBJZ64W1","Rejected","Sun Mar 18 12:14:49 PDT 2018","Sun Mar 18 12:16:00 PDT 2018","Mon Mar 19 12:16:00 PDT 2018","","Sun Mar 18 22:28:33 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","71","0% (0/22)","0% (0/22)","0% (0/22)","https://clyp.it/cu3tiogw","4","3","1. Il est revenu en août dernier."
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","33LK57MYLU9H0RJX2XWD3E0WX1SSZM","A123WW0GJQ6EQM","Approved","Sun Mar 18 06:15:27 PDT 2018","Sun Mar 18 06:15:50 PDT 2018","Mon Mar 19 06:15:50 PDT 2018","Sun Mar 18 22:25:08 PDT 2018","","","23","100% (40/40)","100% (40/40)","100% (40/40)","https://clyp.it/cu3tiogw","4","3","Ils avaient trouvé moyen de se réfugier dans quelques maisons voisines, la plupart des blessés pouvaient et voulaient encore combattre"
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","351SEKWQS1LBZV1WQIBU0DINHUTMDY","A1OMWAZ59NKDKD","Approved","Sun Mar 18 00:28:45 PDT 2018","Sun Mar 18 00:29:08 PDT 2018","Mon Mar 19 00:29:08 PDT 2018","Sun Mar 18 01:18:45 PDT 2018","","","23","100% (75/75)","100% (75/75)","100% (75/75)","https://clyp.it/cu3tiogw","4","3","They found a way to shelter inside neighboring houses. Most hurt people could and still wanted to fight"
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","358010RM5FX8NO0MVADXHG4SO9OXV7","A29YFH7HLYGEO8","Approved","Mon Mar 19 16:27:13 PDT 2018","Mon Mar 19 16:27:58 PDT 2018","Tue Mar 20 16:27:58 PDT 2018","Mon Mar 19 21:50:47 PDT 2018","","","45","100% (40/40)","100% (40/40)","100% (40/40)","https://clyp.it/cu3tiogw","2","3","Ils avaient trouvés moyen de se réfugier dans quelque maison voisine.  La plupart des blessés pouvaient et voulaient encore combattre."
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","388U7OUMF858XRDUJEJG75SETWW0RS","A1JR7ICD6JZ6Z9","Approved","Mon Mar 19 17:46:02 PDT 2018","Mon Mar 19 17:46:17 PDT 2018","Tue Mar 20 17:46:17 PDT 2018","Mon Mar 19 21:49:24 PDT 2018","","","15","98% (40/41)","98% (40/41)","98% (40/41)","https://clyp.it/cu3tiogw","2","3","elles avaient trouvé moyen de se réfugier dans quelques maisons voisines. La plupars des blessés pouvaient et voulaient encore combattre."
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","38SKSKU7R2181OZXIKBQRXJB9WYILL","AUF3S6LVFQ1NW","Approved","Mon Mar 19 05:06:02 PDT 2018","Mon Mar 19 05:06:40 PDT 2018","Tue Mar 20 05:06:40 PDT 2018","Mon Mar 19 21:52:30 PDT 2018","","","38","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/cu3tiogw","5","4","Ils avaient trouvé moyen de se réfugier dans quelques maisons voisines. La plupart des blessés pouvaient et voulaient encore combattre."
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","3B3WTRP3DC69P1KM4KN8Z8LZK4B29K","AGHWGYH0F2HD1","Rejected","Sun Mar 18 08:38:04 PDT 2018","Sun Mar 18 08:39:30 PDT 2018","Mon Mar 19 08:39:30 PDT 2018","","Sun Mar 18 22:36:45 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","86","0% (0/77)","0% (0/77)","0% (0/77)","https://clyp.it/cu3tiogw","3","3","est revenu en août dernier"
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","3C8HJ7UOP8YE2W6SI00RR51Q5CHZMO","AL2BMIILKARUN","Approved","Sun Mar 18 09:30:17 PDT 2018","Sun Mar 18 09:30:36 PDT 2018","Mon Mar 19 09:30:36 PDT 2018","Sun Mar 18 22:31:03 PDT 2018","","","19","100% (38/38)","100% (38/38)","100% (38/38)","https://clyp.it/cu3tiogw","3","3","they found shelter in the nearby houses. Most of the wounded could and were still willing to fight"
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","3CTOC39K38U5HEU1W8VGKTGARTSJ73","A12PVCJLJZX18V","Approved","Mon Mar 19 14:49:32 PDT 2018","Mon Mar 19 14:49:45 PDT 2018","Tue Mar 20 14:49:45 PDT 2018","Mon Mar 19 21:49:21 PDT 2018","","","13","98% (39/40)","98% (39/40)","98% (39/40)","https://clyp.it/cu3tiogw","3","4","Elles avaient trouvé moyen de se réfugier dans quelques maisons voisines. La plupart des blessées voulaient et pouvaient encore combattre."
"3RZS0FBRWKE4TMU1S03A9RZF0NZPC5","3C3LDH5JOKOP1MPHLE6ZK8JF7RWFM0","Listen to French audio and rate quality","Listen to computer-generated, French speech and rate the quality. You MUST know French to participate.","audio, listen, speech, computer, French","$0.10","Sat Mar 17 23:12:30 PDT 2018","48","BatchId:3157868;OriginalHitTemplateId:920937332;","600","86400","Mon Mar 26 21:55:51 PDT 2018","","","3DQQ64TANHPGT4Y0ZT8C9513TG4PW2","AWMQYV1RQM94M","Approved","Sun Mar 18 18:19:18 PDT 2018","Sun Mar 18 18:19:28 PDT 2018","Mon Mar 19 18:19:28 PDT 2018","Sun Mar 18 22:34:37 PDT 2018","","","10","100% (78/78)","100% (78/78)","100% (78/78)","https://clyp.it/cu3tiogw","5","5","Ils avaient trouves moyen de se refugier dans la plupart de maisons voisines. La plupart de blesses voulaient et pouvaient encore combattre."
