"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_link","Answer.Acc","Answer.Nat","Answer.surveycode","Approve","Reject"
"3BO3NEOQM0LOJLAZVRHZUZ8FE6LAIE","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","3CFVK00FWMPS844WGJ21UUT603O6LW","ABVZFMC26LXO6","Approved","Sun Mar 18 06:30:22 PDT 2018","Sun Mar 18 06:31:42 PDT 2018","Mon Mar 19 06:31:42 PDT 2018","Sun Mar 18 22:45:14 PDT 2018","","","80","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/pmd3k0mb","5","1","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"3BO3NEOQM0LOJLAZVRHZUZ8FE6LAIE","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","3P4RDNWND6A26YBXFZZDBI6J565IJT","A3UBE5QDVQ178Y","Rejected","Sun Mar 18 21:10:18 PDT 2018","Sun Mar 18 21:12:20 PDT 2018","Mon Mar 19 21:12:20 PDT 2018","","Sun Mar 18 22:46:51 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","122","0% (0/6)","0% (0/6)","0% (0/6)","https://clyp.it/pmd3k0mb","3","1","https://clyp.it/atd0alt2"
"3BO3NEOQM0LOJLAZVRHZUZ8FE6LAIE","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","3YMTUJH0DTK2CU8N64BDJNJ9YP2T4Z","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 05:40:50 PDT 2018","Sun Mar 18 05:41:22 PDT 2018","Mon Mar 19 05:41:22 PDT 2018","","Sun Mar 18 22:46:46 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","32","0% (0/98)","0% (0/98)","0% (0/98)","https://clyp.it/pmd3k0mb","2","2","Αυτά τα ρολόγια δεν δουλεύουν."
"3WRKFXQBOBBPF382BXVFXLQMHXNYIB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","41","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","317HQ483I8WYPO2IUXR54PN0EPIIN3","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:14:32 PDT 2018","Sun Mar 18 06:15:09 PDT 2018","Mon Mar 19 06:15:09 PDT 2018","","Sun Mar 18 22:46:46 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","37","0% (0/98)","0% (0/98)","0% (0/98)","https://clyp.it/rysdy43i","4","4","Σε αυτή τη βιβλιοθήκη υπάρχουν πολλά βιβλία."
"3WRKFXQBOBBPF382BXVFXLQMHXNYIB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","41","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","3OUYGIZWR82NLEXF6MFR2ASZSA30PN","ABVZFMC26LXO6","Approved","Sun Mar 18 06:16:53 PDT 2018","Sun Mar 18 06:24:16 PDT 2018","Mon Mar 19 06:24:16 PDT 2018","Sun Mar 18 22:45:15 PDT 2018","","","443","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/rysdy43i","4","4","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","41","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","333U7HK6IAJLYNVBNLY2KLQ6D05DJS","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:07:50 PDT 2018","Sun Mar 18 06:08:42 PDT 2018","Mon Mar 19 06:08:42 PDT 2018","","Sun Mar 18 22:46:47 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","52","0% (0/98)","0% (0/98)","0% (0/98)","https://clyp.it/cjg1m4xl","4","4","Περίπου εξακόσιες γλώσσες είναι στη διαδικασία εξαφάνισης, εξαιτίας των Αγγλικών."
"3X0EMNLXEPT0SV01JHYFZJN4LUGVPB","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","41","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:47 PDT 2018","","","38YMOXR4MV38JYGVKX9335AMYAS6WP","ABVZFMC26LXO6","Approved","Sun Mar 18 06:35:03 PDT 2018","Sun Mar 18 06:35:24 PDT 2018","Mon Mar 19 06:35:24 PDT 2018","Sun Mar 18 22:45:15 PDT 2018","","","21","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/cjg1m4xl","4","4","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:45 PDT 2018","","","3907X2AHF19UHO0TL9J5LYLEP9C2P0","A159KNKNX9RYUL","Rejected","Sun Mar 18 19:49:35 PDT 2018","Sun Mar 18 19:49:50 PDT 2018","Mon Mar 19 19:49:50 PDT 2018","","Sun Mar 18 22:46:45 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","15","40% (2/5)","40% (2/5)","40% (2/5)","https://clyp.it/tqlhq2zq","5","4","Πού ζουν η Μαίρη κι ο Τομ;"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:45 PDT 2018","","","3NS0A6KXC5CEAMA67X2WE0HT9QZGZR","ABVZFMC26LXO6","Approved","Sun Mar 18 06:35:25 PDT 2018","Sun Mar 18 06:35:46 PDT 2018","Mon Mar 19 06:35:46 PDT 2018","Sun Mar 18 22:45:14 PDT 2018","","","21","100% (20/20)","100% (20/20)","100% (20/20)","https://clyp.it/tqlhq2zq","5","1","A poplar who came near, leaned her proud head to see the passerby / Μια λεύκα που έστεκε εκεί κοντά, έσκυψε το υπερήφανο κεφάλι της να δει το διαβάτη"
"37OPIVELUU7ONQZFP9ZEUN70ET6AHL","38JF4YFDOJTEB9DCVCZQLG0IETN96T","Listen to Greek audio and rate quality","Listen to computer-generated, Greek speech and rate the quality. You MUST know Greek to participate.","audio, listen, speech, computer, Greek","$0.10","Sun Mar 18 00:53:43 PDT 2018","42","BatchId:3157927;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 22:46:45 PDT 2018","","","3P4RDNWND6A26YBXFZZDBI6J55DIJZ","A3F3KVI8EPFVYS","Rejected","Sun Mar 18 06:13:47 PDT 2018","Sun Mar 18 06:14:27 PDT 2018","Mon Mar 19 06:14:27 PDT 2018","","Sun Mar 18 22:46:47 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","40","0% (0/98)","0% (0/98)","0% (0/98)","https://clyp.it/tqlhq2zq","3","4","Πού ζουν η Μαίρη κι ο Τομ;"
