"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_link","Answer.Acc","Answer.Nat","Answer.surveycode","Approve","Reject"
"3G3AJKPCXLWV7W9NQ8TB3KG3CFMY4W","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","40","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 00:40:51 PDT 2018","","","31Q0U3WYDQJYMXEX6JPAGTKOX9Y71N","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:48:39 PDT 2018","Sun Mar 18 22:48:45 PDT 2018","Mon Mar 19 22:48:45 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","6","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/51dwfsom","5","4","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"3M67TQBQQHSV8KHWRXBMH69CVGYA9V","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:06 PDT 2018","","","3137ONMDKH9GZRJABAOJTQGBLKMEGF","AFWU4PL6TD8NW","Rejected","Sun Mar 18 04:06:22 PDT 2018","Sun Mar 18 04:06:51 PDT 2018","Mon Mar 19 04:06:51 PDT 2018","","Sun Mar 18 23:18:06 PDT 2018","Reference file was not transcribed.","29","0% (0/11)","0% (0/11)","0% (0/11)","https://clyp.it/jjrcahsm","4","4","FI REF"
"3M67TQBQQHSV8KHWRXBMH69CVGYA9V","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:06 PDT 2018","","","3V26SBZTBEIE135BXPQLZ7XZKHNZZV","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:43:03 PDT 2018","Sun Mar 18 22:43:09 PDT 2018","Mon Mar 19 22:43:09 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","6","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/jjrcahsm","5","5","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"31ANT7FQN86RHKNYUD8XMCREMF55HA","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","40","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 00:40:51 PDT 2018","","","33LK57MYLU9H0RJX2XWD3E0WX2NZSQ","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:41:48 PDT 2018","Sun Mar 18 22:41:53 PDT 2018","Mon Mar 19 22:41:53 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","5","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/0zxcvnqg","5","5","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"3JAOYN9IHL699XTV19V23LSKPEW33B","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:07 PDT 2018","","","3483FV8BEFNM7IIO6DKWFYUXU3T623","AFWU4PL6TD8NW","Rejected","Sun Mar 18 04:03:44 PDT 2018","Sun Mar 18 04:05:08 PDT 2018","Mon Mar 19 04:05:08 PDT 2018","","Sun Mar 18 23:18:06 PDT 2018","Reference file was not transcribed.","84","0% (0/11)","0% (0/11)","0% (0/11)","https://clyp.it/indwcv41","3","3","FI REF"
"3JAOYN9IHL699XTV19V23LSKPEW33B","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:07 PDT 2018","","","3AAPLD8UCDLWO6WILBVWDCSD3VLHT8","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:49:34 PDT 2018","Sun Mar 18 22:49:42 PDT 2018","Mon Mar 19 22:49:42 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","8","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/indwcv41","5","4","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"3DZKABX2ZI9HY6RXECC9FJOXMB2CVF","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:07 PDT 2018","","","3DHE4R9OCXFO4B7UIQTIRP7MOIV2G2","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:45:13 PDT 2018","Sun Mar 18 22:45:21 PDT 2018","Mon Mar 19 22:45:21 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","8","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/1ghiu2qw","5","5","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"3DZKABX2ZI9HY6RXECC9FJOXMB2CVF","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","41","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:07 PDT 2018","","","3PJUZCGDJ7KKBGMBK1W99ZY264T98K","AFWU4PL6TD8NW","Rejected","Sun Mar 18 04:08:36 PDT 2018","Sun Mar 18 04:09:04 PDT 2018","Mon Mar 19 04:09:04 PDT 2018","","Sun Mar 18 23:18:06 PDT 2018","Reference file was not transcribed.","28","0% (0/11)","0% (0/11)","0% (0/11)","https://clyp.it/1ghiu2qw","4","4","FI REF"
"382GHPVPHSVURTCZ1N0LDQKQ3ES34W","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","40","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 00:40:51 PDT 2018","","","3PJ71Z61R5620G2QLGNUUPBUSZM911","A2DG0FGN22J7SG","Approved","Sun Mar 18 22:41:28 PDT 2018","Sun Mar 18 22:41:34 PDT 2018","Mon Mar 19 22:41:34 PDT 2018","Sun Mar 18 23:18:33 PDT 2018","","","6","100% (39/39)","100% (39/39)","100% (39/39)","https://clyp.it/qcug4zoo","5","5","Istukas Pekka se vaan söi muidenkin edestä ja kiskoi sinä päivänä päreitä orren täyteen"
"35A1YQPVFEKRDFYI0VQIMOSTMSK5I3","3KQ8X25AA46AXQPJGF167K9CJ3Z67E","Listen to Finnish audio and rate quality","Listen to computer-generated, Finnish speech and rate the quality. You MUST know Finnish to participate.","audio, listen, speech, computer, Finnish","$0.10","Sun Mar 18 00:40:51 PDT 2018","42","BatchId:3157903;OriginalHitTemplateId:920937332;","600","86400","Sun Mar 25 23:18:07 PDT 2018","","","37XITHEISXDSRJ8AVUC026UF2HKCRG","A3CMDYA9USA3MR","Rejected","Sun Mar 18 04:16:10 PDT 2018","Sun Mar 18 04:17:14 PDT 2018","Mon Mar 19 04:17:14 PDT 2018","","Sun Mar 18 23:18:54 PDT 2018","The test audio was transcribed instead of the reference audio.  The distinction between the two was made clearly in the directions.  I'm sorry for having to reject this work.  Feel free to try again.","64","0% (0/1)","0% (0/1)","0% (0/1)","https://clyp.it/hy0arucy","5","5","Minä tein töitä eilen koko päivän."
